"log_date"	"app_name"	"user_id"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"
"2013-10-31"	"game-01"	885541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8160	13690	0	0	0	0	0	21
"2013-10-31"	"game-01"	158273	0	0	0	0	0	0	17	4.25	5	12	0	0	3	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.91667	7	7	1485	21243	1	0	4	0	0	4
"2013-10-31"	"game-01"	260747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12183	11727	0	0	0	0	0	11
"2013-10-31"	"game-01"	882895	0	3	0	0	7	3	115	28.75	237	270	0	0	18	15	15	11	12	7	0	2	0	0	6	0.25	0.86111	0.86498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0.83704	11	13	24563	8205	33	4	4	2	1	10
"2013-10-31"	"game-01"	963548	0	0	0	0	0	0	0	0	21	12	0	0	2	0	1	6	1	0	0	0	0	0	0	0	1	0.85714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.91667	14	14	18246	9664	3	0	0	0	0	10
"2013-10-31"	"game-01"	983001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1368	21532	0	0	0	0	0	3
"2013-10-31"	"game-01"	259231	0	0	0	0	8	0	9	9	277	120	18	1	9	8	9	23	4	8	0	1	0	0	0	0	0.9	0.89892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.90833	18	18	130764	867	28	1	1	1	0.95	127
"2013-10-31"	"game-01"	143690	0	0	0	0	0	0	0	0	5	30	0	0	1	1	1	2	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.9	18	18	760	23517	1	0	0	0	0	59
"2013-10-31"	"game-01"	600373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3496	17577	0	0	0	0	0	2
"2013-10-31"	"game-01"	574199	0	1	0	0	4	1	111	27.75	181	140	0	0	0	3	6	24	6	4	0	1	0	0	1	0.25	1	0.92265	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	14	0.84286	25	25	95217	1854	19	3	4	0	0	146
"2013-10-31"	"game-01"	28679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8707	13369	0	0	0	0	0	9
"2013-10-31"	"game-01"	216093	0	1	0	0	2	0	0	0	20	50	0	0	2	2	2	4	2	0	0	0	0	0	0	0	1	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.82	10	11	7408	14152	3	2	0	0	0	56
"2013-10-31"	"game-01"	721604	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8	6	6	616	24131	0	0	0	0	0	2
"2013-10-31"	"game-01"	779084	0	1	0	0	2	0	0	0	101	42	26	5	5	6	6	12	5	4	0	1	0	0	0	0	0.84211	0.84158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.66667	26	26	30762	7088	14	6	0	1	1	17
"2013-10-31"	"game-01"	319842	0	0	0	0	0	0	15	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1444	21324	0	0	1	0	0	5
"2013-10-31"	"game-01"	66488	0	1	0	0	2	1	115	28.75	107	170	0	0	3	2	3	17	4	2	0	0	0	0	1	0.25	0.88889	0.92523	0	0	0	0	0	0	0	0	100	200	500	100	0	0	0	0	17	0.81176	25	25	51660	4471	11	1	4	0	0	69
"2013-10-31"	"game-01"	460628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884	22976	0	0	0	0	0	3
"2013-10-31"	"game-01"	186127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	925	22806	0	0	0	0	0	3
"2013-10-31"	"game-01"	783084	0	1	0	0	1	0	0	0	57	35	6	1	21	4	4	3	2	1	0	0	0	0	0	0	0.91667	0.96491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.82857	6	6	5290	15709	7	2	0	1	1	4
"2013-10-31"	"game-01"	300594	0	0	0	0	8	0	0	0	118	120	0	0	5	5	5	16	4	8	0	2	0	0	0	0	0.88	0.92373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.925	14	14	57719	3955	14	5	0	0	0	66
"2013-10-31"	"game-01"	481314	0	1	0	0	0	0	11	11	55	40	0	0	3	3	3	2	1	1	0	0	0	0	0	0	0.88235	0.90909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.9	10	10	2254	19610	6	0	1	0	0	23
"2013-10-31"	"game-01"	21394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11261	12113	0	0	0	0	0	4
"2013-10-31"	"game-01"	872411	0	0	0	0	4	0	0	0	85	130	13	4	10	6	6	14	4	4	0	0	0	0	0	0	0.90476	0.89412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.86154	13	13	34107	6572	10	3	0	0	0	59
"2013-10-31"	"game-01"	354742	0	0	0	0	1	0	0	0	75	56	0	0	5	2	3	15	2	1	0	0	0	0	0	0	0.85714	0.89333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.82143	15	15	48371	4762	9	5	0	0	0	28
"2013-10-31"	"game-01"	242226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13887	11062	0	0	0	0	0	7
"2013-10-31"	"game-01"	84692	0	1	0	0	2	0	0	0	65	120	0	0	2	2	2	11	3	2	0	1	0	0	0	0	0.91667	0.89231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.86667	19	19	29324	7349	9	5	0	1	0.95	51
"2013-10-31"	"game-01"	813560	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	25157	0	0	0	0	0	51
"2013-10-31"	"game-01"	579731	0	0	0	0	8	2	62	12.4	229	240	26	1	8	8	10	25	4	8	0	0	0	0	2	0	0.91837	0.93886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0.87083	26	26	138815	727	25	7	5	0	0	76
"2013-10-31"	"game-01"	899005	0	0	0	0	0	0	0	0	30	42	2	1	15	2	2	11	1	0	0	0	0	0	0	0	0	0.83333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.64286	2	2	38600	5945	3	0	0	0	0	16
"2013-10-31"	"game-01"	864816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680	23845	0	0	0	0	0	60
"2013-10-31"	"game-01"	13366	0	1	0	0	2	0	0	0	46	70	24	1	10	2	2	10	2	2	0	0	0	0	0	0	1	0.95652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.87143	24	24	24486	8220	8	5	0	0	0	81
"2013-10-31"	"game-01"	202517	0	1	0	0	6	0	0	0	135	90	0	0	24	4	5	11	4	7	0	1	0	0	0	0	0.81818	0.87407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.92222	16	16	33934	6594	15	3	0	0	0	166
"2013-10-31"	"game-01"	891354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1190	21996	0	0	0	0	0	43
"2013-10-31"	"game-01"	486499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3034	18296	0	0	0	0	0	105
"2013-10-31"	"game-01"	324915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19260	9358	0	0	0	0	0	23
"2013-10-31"	"game-01"	256613	0	0	0	0	0	0	0	0	0	24	0	0	2	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.83333	18	18	4455	16492	0	0	0	0	0	33
"2013-10-31"	"game-01"	10833	0	0	0	0	0	1	0	0	10	40	0	0	0	1	1	2	1	0	0	0	0	0	1	0	1	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.825	10	10	632	24065	2	0	0	0	0	3
"2013-10-31"	"game-01"	809656	0	0	0	0	0	0	19	9.5	14	32	0	0	12	1	1	9	2	0	0	0	0	0	0	0	1	0.92857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.78125	22	22	7341	14187	2	0	2	0	0	30
"2013-10-31"	"game-01"	871819	0	0	0	0	0	1	0	0	5	25	0	0	0	1	1	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.68	6	8	372	25783	1	0	0	0	0	2
"2013-10-31"	"game-01"	825898	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732	23636	0	0	0	0	0	117
"2013-10-31"	"game-01"	395772	0	0	0	0	3	0	0	0	15	30	18	1	9	1	1	7	1	0	0	0	0	0	0	0	1	0.86667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.8	18	18	4913	16036	3	3	0	0	0	82
"2013-10-31"	"game-01"	927460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689	23790	0	0	0	0	0	7
"2013-10-31"	"game-01"	444788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9715	12851	0	0	0	0	0	63
"2013-10-31"	"game-01"	305594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2576	19043	0	0	0	0	0	14
"2013-10-31"	"game-01"	690940	0	0	0	0	2	0	23	23	50	0	0	0	3	3	3	0	0	2	0	1	0	0	0	0	0.66667	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7442	14126	5	0	1	0	0	37
"2013-10-31"	"game-01"	328899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	26899	0	0	0	0	0	9
"2013-10-31"	"game-01"	821339	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	25302	0	0	0	0	0	114
"2013-10-31"	"game-01"	211650	0	0	0	0	4	0	0	0	42	30	0	0	0	2	2	8	2	3	0	0	0	0	0	0	0.83333	0.95238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.73333	17	17	13104	11356	6	0	0	0	0	57
"2013-10-31"	"game-01"	578089	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1261	21816	0	0	0	0	0	37
"2013-10-31"	"game-01"	824749	0	0	0	0	0	0	0	0	10	10	15	1	36	1	1	18	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	15	15	47298	4875	1	0	0	0	0	223
"2013-10-31"	"game-01"	75812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11824	11873	0	0	0	2	0.9	57
"2013-10-31"	"game-01"	133420	0	0	0	0	4	0	0	0	206	140	33	4	33	7	7	31	4	9	0	0	0	0	0	0	0.91304	0.94175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.87143	33	33	123209	1025	22	4	0	0	0	210
"2013-10-31"	"game-01"	495198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3880	17087	0	0	0	0	0	8
"2013-10-31"	"game-01"	381849	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4836	16106	0	0	0	0	0	160
"2013-10-31"	"game-01"	630305	0	0	0	0	7	1	21	21	268	188	8	5	35	9	12	34	6	7	0	0	0	0	1	0	0.95	0.92164	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	22	0.84574	7	8	161560	496	28	4	1	1	0.88235	44
"2013-10-31"	"game-01"	656587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2922	18479	0	0	0	0	0	120
"2013-10-31"	"game-01"	470911	0	1	0	0	1	0	0	0	12	10	14	1	7	2	2	1	1	0	0	0	0	0	0	0	0.5	0.83333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	14	14	590	24226	2	0	0	0	0	82
"2013-10-31"	"game-01"	197599	0	0	0	0	3	0	0	0	87	170	0	0	19	4	6	9	2	3	0	0	0	0	0	0	0.83333	0.86207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.91176	15	15	37977	6034	11	1	0	0	0	61
"2013-10-31"	"game-01"	842366	0	1	0	0	3	0	66	13.2	46	80	29	5	1	3	3	11	5	3	0	1	0	0	0	0	1	0.95652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.9875	29	29	26812	7767	8	5	5	0	0	63
"2013-10-31"	"game-01"	681840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16474	10218	0	0	0	0	0	13
"2013-10-31"	"game-01"	353182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8973	13233	0	0	0	0	0	4
"2013-10-31"	"game-01"	729713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14477	10848	0	0	0	0	0	15
"2013-10-31"	"game-01"	167229	0	2	0	0	2	0	0	0	15	18	0	0	8	1	2	3	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.72222	8	8	4173	16773	2	1	0	0	0	10
"2013-10-31"	"game-01"	851077	0	2	0	0	2	0	0	0	25	25	0	0	6	3	3	2	1	0	0	0	0	0	0	0	1	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.8	4	4	3256	17959	4	2	0	0	0	3
"2013-10-31"	"game-01"	861008	0	0	0	0	4	0	136	34	171	182	0	0	20	6	8	16	4	4	0	0	0	0	0	0.5	0.92537	0.93567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0.89011	11	11	50716	4546	18	3	4	1	1	20
"2013-10-31"	"game-01"	588369	0	0	0	0	5	0	0	0	201	136	16	6	7	9	9	24	6	1	0	0	0	0	0	0	0.97436	0.94527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.88235	15	16	94250	1891	21	3	0	0	0	26
"2013-10-31"	"game-01"	622770	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	368	25952	0	0	0	0	0	121
"2013-10-31"	"game-01"	936692	0	0	0	0	5	0	71	23.67	147	42	7	1	57	6	6	12	1	5	0	0	0	0	0	0.33333	1	0.9932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.83333	7	7	49754	4630	15	0	3	0	0	14
"2013-10-31"	"game-01"	359599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9785	12814	0	0	0	0	0	3
"2013-10-31"	"game-01"	983944	0	0	0	0	1	0	17	17	162	96	21	6	0	6	7	22	6	1	0	0	0	0	0	0	0.92308	0.91358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.88542	20	21	45711	5065	18	6	1	0	0	25
"2013-10-31"	"game-01"	610413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	25898	0	0	0	0	0	2
"2013-10-31"	"game-01"	979197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1629	20931	0	0	0	0	0	3
"2013-10-31"	"game-01"	989097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3380	17754	0	0	0	0	0	44
"2013-10-31"	"game-01"	635334	0	0	0	0	0	0	0	0	17	24	0	0	0	1	2	9	2	0	0	0	0	0	0	0	1	0.88235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.91667	15	15	14024	11012	3	2	0	1	0.94118	36
"2013-10-31"	"game-01"	879260	0	2	0	0	3	0	0	0	57	40	0	0	5	6	6	2	3	3	0	1	0	0	0	0	0.80952	0.89474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.8	6	6	4476	16471	8	0	0	0	0	37
"2013-10-31"	"game-01"	233489	0	0	0	0	0	0	0	0	15	14	0	0	6	0	1	7	1	0	0	0	0	0	0	0	0.75	0.86667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.71429	13	13	19594	9279	3	3	0	0	0	18
"2013-10-31"	"game-01"	484629	0	2	0	0	2	2	0	0	41	130	0	0	8	6	6	4	5	1	0	0	0	0	2	0	1	0.90244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.85385	26	26	4776	16167	7	3	0	0	0	75
"2013-10-31"	"game-01"	916967	0	1	0	0	6	0	0	0	94	80	0	0	0	4	4	10	4	3	0	0	0	0	0	0	1	0.95745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.8625	21	21	36663	6206	16	9	0	0	0	71
"2013-10-31"	"game-01"	615779	0	0	0	0	0	0	0	0	15	12	0	0	5	2	2	2	1	0	0	0	0	0	0	0	1	0.86667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.91667	5	5	602	24188	2	0	0	0	0	7
"2013-10-31"	"game-01"	676648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8385	13558	0	0	0	0	0	14
"2013-10-31"	"game-01"	397632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5049	15919	0	0	0	0	0	8
"2013-10-31"	"game-01"	579522	0	0	0	0	7	0	217	54.25	219	200	17	5	26	15	17	25	6	7	0	0	0	0	0	0.5	0.97917	0.92694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0.88	16	17	97754	1756	24	6	4	0	0	76
"2013-10-31"	"game-01"	890476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10710	12370	0	0	0	0	0	7
"2013-10-31"	"game-01"	280980	0	0	0	0	9	0	0	0	146	120	36	5	87	10	10	17	5	6	0	1	0	0	0	0	0.96774	0.93836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.925	36	36	75875	2752	16	3	0	0	0	196
"2013-10-31"	"game-01"	32041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11286	12102	0	0	0	0	0	10
"2013-10-31"	"game-01"	720395	0	0	0	0	6	0	0	0	100	40	18	3	16	3	3	13	3	4	0	0	0	0	0	0	0.79167	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.825	18	18	37582	6098	11	2	0	0	0	178
"2013-10-31"	"game-01"	194511	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3070	18233	0	0	0	0	0	145
"2013-10-31"	"game-01"	69592	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5665	15394	0	0	0	0	0	145
"2013-10-31"	"game-01"	99914	0	0	0	0	0	0	0	0	10	20	15	1	2	1	1	2	2	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.85	15	15	1701	20763	2	0	0	0	0	108
"2013-10-31"	"game-01"	44595	0	1	0	0	0	1	0	0	10	30	0	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.6	1	2	300	26357	2	0	0	0	0	2
"2013-10-31"	"game-01"	118162	0	0	0	0	0	0	0	0	5	6	8	1	5	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.66667	2	8	1400	21454	1	0	0	0	0	9
"2013-10-31"	"game-01"	365750	0	0	0	0	0	0	0	0	14	20	24	1	8	1	1	8	1	0	0	0	0	0	0	0	0.66667	0.85714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.95	24	24	20720	8985	2	0	0	0	0	91
"2013-10-31"	"game-01"	205129	0	2	0	1	1	0	0	0	17	12	0	0	2	2	2	3	2	1	0	0	0	0	0	0	0.75	0.82353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.58333	18	18	1163	22103	3	1	0	0	0	5
"2013-10-31"	"game-01"	600708	0	0	0	0	1	0	0	0	30	56	0	0	5	2	2	7	2	2	0	0	0	0	0	0	1	0.86667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.82143	14	14	10651	12403	6	6	0	0	0	38
"2013-10-31"	"game-01"	826305	0	0	0	0	0	1	0	0	25	185	0	0	0	2	2	2	3	0	0	0	0	0	4	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0.83243	1	1	1252	21843	5	0	0	1	1	7
"2013-10-31"	"game-01"	822573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2756	18747	0	0	0	0	0	10
"2013-10-31"	"game-01"	477677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	25882	0	0	0	0	0	2
"2013-10-31"	"game-01"	488990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3744	17262	0	0	0	0	0	3
"2013-10-31"	"game-01"	437630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	24032	0	0	0	0	0	2
"2013-10-31"	"game-01"	861656	0	0	0	0	9	1	66	22	300	260	31	4	21	8	11	20	8	16	0	2	0	0	1	0	0.92857	0.92333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0.95	30	31	77772	2651	33	8	3	0	0	80
"2013-10-31"	"game-01"	653706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	26007	0	0	0	0	0	10
"2013-10-31"	"game-01"	185592	0	0	0	0	3	0	0	0	98	90	25	1	27	6	8	13	3	2	0	0	0	0	0	0	0.90909	0.90816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.93333	25	25	27871	7592	13	1	0	1	0.9	68
"2013-10-31"	"game-01"	21671	0	1	0	0	6	0	0	0	126	10	14	1	10	3	3	3	2	6	0	1	0	0	0	0	0.96429	0.93651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	14	14	16176	10318	14	1	0	0	0	3
"2013-10-31"	"game-01"	124959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3855	17113	0	0	0	0	0	11
